queda,45341,8
xeque,45257,6
conferir,45259,6
seminarista,45257,6
culto,45308,7
manchete,45259,6
multidões,45308,7
vivenciar,45259,6
digerível,45257,6
paroquiano,45257,6
a posse,45257,6
tonto,45259,6
desmanchar,45259,6
de pleno porte,45253,4
acometido,45255,4
sediassem,45272,6
pulsões,45259,6
cola,45308,7
fiéis,45259,6
semelhança,45259,6
dízimo,45259,6
assediar,45259,6
estilhaçada,45259,6
estragos,45262,5
eclodir,45262,6
brada,45255,4
amaldiçoam,45272,6
desprezo,45262,6
remetiar,45272,6
contendas,45272,6
reveses,45259,6
expurgar,45259,6
face,45259,6
evangelizando,45275,6
deter,45308,7
testemunhar,45308,7
recorrer,45272,6
revidar,45255,5
esteio,45262,5
fincar,45272,6
estopim,45259,6
embutir,45259,6
capitulação,45262,6
agredidos,45259,6
valentes,45259,6
conclamada,45272,6
desfecho,45255,4
desolada,45272,6
alvorada,45262,6
agrimensor,45272,6
flutuante,45259,6
cabulando aula,45259,6
caminhoneiro,45259,6
avareza,45272,6
iniquidade,45259,6
perversidade,45262,6
males,45259,6
usuários,45259,6
ressentida,45259,6
retângulo,45259,6
cartolina,45277,6
empréstimo,45262,6
entorpecida,45272,6
atenuar,45259,6
escárnio,45262,6
van,45259,6
appostando corrida,45259,6
lã,45259,6
cutucar,45272,6
prantos,45252,4
ter acessos,45262,6
carinho,45259,6
procuradore,45262,6
réus,45275,6
sobrepujar,45275,6
padecer,45262,6
benigno,45310,7
lancha,45259,6
serra elétrica,45310,7
serra,45259,6
esquivar-se,45262,6
suplantá-lo,45259,6
enredos,45255,4
fugindo,45259,6
estuprar,45262,6
socou,45262,6
despiar,45252,3
arcar,45262,6
promotore,45272,6
depôs,45252,4
réu,45310,7
dispensado,45272,6
ética,45262,6
pavloviano,45310,7
velório,45277,6
conquistar,45255,5
desespero,45310,7
fingisse,45310,7
patalógico,45253,3
raspadinha,45256,4
atordoada,45254,4
compadecer,45272,6
viúvo,45262,6
falida,45262,6
gatilhos emocionais,45262,6
semiótica,45272,6
instaurar,45256,4
surto,45255,4
equivocadamente,45255,4
ladrão,45262,6
engano,45262,6
amistoso,45255,4
distraidamente,45253,3
sala de redação,45272,6
disseminada,45311,7
transborda,45262,6
desleixo,45272,6
alargar,45272,6
indignado,45255,4
engraxate,45272,6
picolé,45311,7
pedreiro,45255,4
lenha,45255,5
gorgetas,45272,6
exemplar,45255,4
legou,45255,4
evangelho,45255,4
pregação,45255,5
severo,45313,7
inquiridores,45255,5
grifar,45273,6
sereníssimo,45272,6
venerável,45313,7
concretização,45272,6
fantasma,45313,7
descuidado,45313,7
inabalável,45256,4
provém,45273,6
provar,45255,5
render,45273,6
clérigo,45313,7
assegurou,45255,5
alfaiate,45273,6
cobaia,45273,6
propaganda,45313,7
roubaram,45313,7
angariar,45255,5
doado,45313,7
escolaridade,45273,6
sócio,45313,7
ovacionado,45256,4
império,45273,6
consertar,45313,7
orador,45313,7
ampliado,45275,6
ultrapasada,45273,6
desatualizada,45273,6
transmutação,45313,7
depunha,45273,6
de que adianta,45256,4
canina,45313,7
solo,45273,6
pá,45273,6
maquinário,45256,4
alarde,45256,4
vagão,45314,7
despachado,45253,4
mineração,45314,7
perfuração,45255,5
atuação,45255,5
ingressou,45256,4
trapaceiro,45273,6
astúcia,45273,6
empreendedor,45314,7
reprovar,45273,6
vela de ignição,45314,7
diametralmente,45314,7
centavo,45273,6
moer,45273,6
trigo,45273,6
moinho,45273,6
arrendatários,45273,6
colono,45273,6
mansamente,45273,6
recuou,45273,6
manso,45273,6
refez,45273,6
assinalou,45273,6
repentinamente,45314,7
não interessa,45314,7
estupenda,45273,6
possuir,45314,7
ressaltar,45255,5
proféticos,45314,7
enfatizei,45314,7
aérea,45273,6
palestrante,45273,6
bacharelado,45256,4
mendingo,45273,6
ferrovia,45314,7
um empreitada,45273,6
desanimador,45273,6
respaldar,45256,4
aço,45273,6
humilde,45273,6
carimbo,45255,5
subjacente,45273,6
cota,45273,6
divulgar,45315,7
preguiça,45315,7
aliado,45273,6
contos,45273,6
proscrito,45273,6
ficha policial,45273,6
vigarista,45273,6
incorrigível,45255,5
emendou,45273,6
valas,45255,5
automatizados,45315,7
véspera,45273,6
seringa,45315,7
aclamada,45315,7
bomba (not bomb),45315,7
aprimorado,45254,4
cadeirante,45273,6
galpões,45273,6
recantos,45256,4
potável,45273,6
carruagem,45273,6
régua,45273,6
astuto,45273,6
sigilo,45273,6
ligeiramente,45273,6
fonógrafo,45252,6
comprimindo,45255,5
beirada,45256,4
mastoide,45273,6
enredo,45252,6
bondade,45273,6
esforçado,45273,6
sapateiro,45252,6
emprestados,45273,6
empreitada,45273,6
acaloradas,45273,6
noticiada,45273,6
desajeitada,45255,5
assume,45273,6
adoeceu,45273,6
cochichou,45273,6
piedade,45273,6
respaldado,45277,6
alçar,45273,6
sepulturas,45273,6
por intermédio,45313,7
embrulha,45255,5
se fundem,45255,5
passíveis,45255,5
a seguir,45256,4
a menos que,45273,6
junguiana,45273,6
paladar,45273,6
tato,45273,6
porção,45313,7
fadada,45256,4
trapaça,45255,5
devidamente,45254,4
descarte,45255,5
afeitar,45313,7
prestativo,45255,5
navegador,45273,6
incentive,45273,6
simpatia,45313,7
milhões,45313,7
sintonia,45277,6
parente,45273,6
passivos,45273,6
ciúme,45273,6
afundam,45273,6
angústia,45273,6
ousa,45313,7
superado,45313,7
amparou,45252,2
cortesia,45252,2
ferrovias,45255,5
redação,45255,5
prevenir,45255,5
engomadas,45254,4
pompa,45273,6
convinha,45273,6
anfitriões,45273,6
contida,45273,6
transbordado,45273,6
epigramas,45255,5
entremeado,45273,6
engrandecimento,45255,5
arame,45262,5
uísque,45255,6
truste,45273,6
concorrência,45255,6
incendiário,45255,5
santarrão,45262,5
arrojada,45273,6
empreendimentos,45273,6
imobiliários,45273,6
siderúrgica,45273,6
carvão,45273,6
fabricação,45273,6
expulsar,45273,6
ousadas,45273,6
duplicar,45256,6
aros,45273,6
lâminas,45273,6
botar,45273,6
ameixas,45256,6
conglomerado,45273,6
arrecadar,45253,4
miopia,45256,4
clamava,45273,6
róseas,45273,6
cotações,45273,6
recatado,45253,4
palco,45256,6
firmamento,45256,6
contraída,45256,6
trama,45256,4
punho,45273,6
um estudioso,45273,6
cavaleiro,45273,6
desdenhava,45273,6
ganância,45256,6
charco,45273,6
charco gelado,45273,6
entrouxado,45255,3
suéteres,45273,6
a dupla,45273,6
comoção,45273,6
o capaz,45273,6
os ativos,45273,6
montante,45256,4
trilhado,45273,6
um gênero próprio,45273,6
desistente,45273,6
sentidos,45273,6
safras,45273,6
ao negligenciá-los,45273,6
trapacear,45273,6
prestando,45255,5
mercadoria,45273,6
postergar,45262,5
desuso,45262,5
boates,45273,6
turné,45262,5
maneiras,45256,6
gama,45255,5
prestar,45273,6
descortinar,45275,6
ao pé de letra,45257,6
elo,45257,6
injúria,45253,4
processou,45274,6
entupir,45274,6
reconhecidamente,45274,6
promissor,45252,2
neguer,45274,6
tendencioso,45274,6
cobrança,45257,6
desacreditada,45274,6
matricular,45274,6
prontidão,45257,6
rendimentos,45274,6
armazém,45255,5
livro-caixa,45274,6
frota,45262,5
propício,45252,3
antever,45274,6
adiantamento,45257,4
atuarar,45275,6
trás,45274,6
redatora,45262,5
escrituração,45274,6
atever,45253,3
instigada,45274,6
datilografada,45274,6
concorrentes,45274,6
falecido,45266,5
função,45274,6
estabelecida,45274,6
ímpeto,45274,6
leal,45274,6
base,45274,6
brutas,45274,6
franquias,45274,6
mala direita,45274,6
fiador,45278,6
galpão,45274,6
içar,45274,6
oficina,45274,6
finita,45274,6
sintonizar,45274,6
lielões,45274,6
nebuloso,45274,6
efêmero,45274,6
mediante,45274,6
brando,45274,6
acesa,45255,5
chaleira,45257,4
regatear,45274,6
o resgate,45274,6
jorrar,45274,6
estabelecimento,45274,6
rezava,45274,6
imprecisão,45274,6
biblioteconomia,45274,6
mater,45274,6
bilheteria,45274,6
hinário,45274,6
carrapicho,45274,6
lupa,45274,6
gancho,45257,4
alpinista,45274,6
mercaria,45274,6
faro,45274,6
fúcsia,45274,6
relacionar,45274,6
brechas,45254,4
desapontamento,45274,6
erroneamente,45274,6
inerte,45274,6
leme,45262,5
quesitos,45274,6
domínio,45274,6
acatar,45254,4
esfera,45274,6
suplentes,45255,5
desdobrar,45255,5
intemperança,45274,6
ostentação,45274,6
almirante,45274,6
corrículos,45257,4
se destacar,45274,6
ultrapassada,45274,6
assalariadas,45274,6
com capricho,45274,6
resumo,45274,6
aborrecimento,45253,4
redatores,45274,6
frases feitas,45274,6
dardos,45274,6
decorrente,45253,3
artesão,45274,6
público,45274,6
barganha,45274,6
repassado,45255,5
prejudicado,45274,6
fogões,45274,6
fornalha,45274,6
vidraças,45274,6
carranca,45255,5
carrancudos,45255,5
assegurar,45277,6
batalhador,45278,6
doador,45277,6
inútil,45274,6
duna,45274,6
tentar para valer,45277,6
corrigida,45274,6
se dispor,45277,6
autodidatas,45277,6
torto,45262,5
progride,45255,5
cobrassem,45274,6
saldo,45277,6
velhice,45274,6
preconceito,45277,6
pau,45274,6
o-pau-para-toda-obra,45274,6
vaidade,45252,3
nomeie,45277,6
justos,45255,5
comércio,45252,3
dissipar,45259,6
extensa,45259,6
goza,45258,4
moradia,45252,3
imundo,45275,6
desbravar,45255,5
esclarecimento,45259,6
toranja,45275,6
engenhosidade,45277,6
ganancioso,45262,6
acesso,45262,6
nocivo,45253,3
negligencie,45277,6
prossigar,45255,5
amealhar,45254,4
presunção,45262,6
obstinado,45262,6
teimosia,45277,6
lentidão,45278,6
exponha,45254,4
lembrete,45277,6
desmentir,45278,6
á force,45273,6
gritando,45256,4
adjetivos,45273,6
proeminentes,45256,4
intimar,45253,3
agilizar,45253,3
suborno,45256,5
submeter,45273,6
cumplicidade,45253,4
critério,45278,6
enforcado,45278,6
pazes,45278,6
cáustica,45278,6
perdão,45278,6
súditos,45256,5
flagrante,45273,6
irado,45278,6
alvoroço,45253,4
solene,45278,6
devastar,45273,6
reinado,45278,6
calculista,45273,6
seriedade,45273,6
ânsia,45255,4
consciência,45273,6
aprovado,45256,5
castigo,45256,5
aspirantes,45256,4
superação,45255,4
obra-prima,45256,5
encrenquiero,45255,4
montanhês,45255,4
penúria,45256,5
audaciosa,45273,6
empurrãozinho,45256,5
surgido,45256,5
amparar,45256,5
irremediavelmente,45256,5
endividado,45256,5
me foi imposto,45256,5
aptidão,45255,4
lecionar,45256,5
presencial,45256,5
matriculados,45273,6
deboche,45256,4
alfinetadas,45256,4
detento,45256,5
sobreveio,45256,5
maré,45256,5
penitenciária,45273,6
estimula,45256,5
álibis,45256,5
autocomplacência,45255,4
eximir,45255,4
atalho,45273,6
elevado,45256,5
prestasse,45256,5
nasce morta,45256,5
sopro,45255,4
um cara ou coroa,45273,6
duende,45256,5
vago,45273,6
desânimo,45255,4
davam rasteira,45256,5
despojado,45252,3
mundanos,45256,5
banimento,45256,5
ditador,45256,5
parentesco,45256,5
encruzilhada,45255,4
insalubre,45256,5
vicárias,45256,4
seitas,45256,5
antagônicas,45256,4
embebedou,45256,5
reteve,45253,3
perspicaz,45256,5
vagar,45256,5
dom,45256,5
o Islã,45273,6
pátio,45256,5
soberania,45262,5
foi morta,45256,5
muçulmano,45256,5
aprendizagem,45273,6
motriz,45256,5
abrangente,45255,4
enquadrar,45256,5
bancado,45256,5
bancado o advogado do diabo,45256,5
reunido-se,45256,5
encabeçada,45256,5
seguradora,45256,5
amante,45256,5
tema,45273,6
estética,45255,4
canalizada,45256,5
perseguidas,45273,6
inato,45273,6
calvo,45255,4
curvilínea,45273,6
torneadas,45255,3
encantadora,45273,6
vínculo,45255,4
amplamente,45256,5
exílio,45273,6
grandeza,45256,5
dotadas,45253,2
sotterados,45256,5
gravação em cobre,45256,5
divulgado,45256,5
sintetizada,45256,5
acabada,45273,6
presságio,45262,5
correlacionados,45273,6
simbólico,45273,6
cobre,45256,5
corvo,45273,6
ecaldado,45256,5
semeia,45273,6
caprichoso,45262,5
genialidade,45256,4
reprimida,45273,6
ociosa,45253,4
fluxo,45273,6
fermento,45253,4
massa de pão,45262,5
acentua,45273,6
invertido,45273,6
desaconselhado,45253,4
afirmação,45273,6
lapidar,45262,5
um outdoor,45262,5
prece,45253,4
recuperar,45262,5
alto-falante,45262,5
recapitulação,45273,6
puxão,45256,4
depreciar,45273,6
envolta,45253,3
subordinado,45262,5
intrincado,45273,6
quadro de distribuição,45262,5
valore,45262,5
liberar,45262,5
escaneamento,45262,5
prazerosos,45273,6
renome,45262,5
quântica,45262,5
mexê-los,45262,5
pressentimento,45262,5
crachá,45262,5
atrás,45256,4
resumir,45262,5
perceptivo,45253,4
ao quadrado,45262,5
lê,45273,6
psíquico,45273,6
aliança,45273,6
anel,45273,6
egoísmo,45262,5
exigência,45253,4
ápice,45262,5
bolotas,45253,4
declive,45262,5
destinada,45262,5
incumbir,45253,3
munido,45262,5
solicitar,45262,5
cacto,45273,6
espinhos,45262,5
hastes,45253,4
viés,45253,4
eficácia,45254,4
arrancar,45252,4
semblante,45254,4
se entregar,45263,5
grandiosidade,45274,6
acanhado,45253,4
comumente,45274,6
pano de fundo,45254,4
coragem,45274,6
propor,45274,6
mina,45274,6
impossibilita,45266,5
predar,45266,5
avaros,45252,3
herdada,45263,5
demandante,45263,5
chicoteadas,45263,5
encobrir,45263,5
franzir,45274,6
o cenho,45254,4
nervosismo,45274,6
rosquinha,45254,4
negociar,45274,6
opulência,45274,6
polêmico,45255,4
concha,45263,5
tesouros,45263,5
encostado,45254,3
no mesmo aperto,45254,4
maltrapilhas,45254,4
cismar,45254,3
bugigangas,45263,5
vitrines,45257,4
delataria,45254,4
uma vara,45263,5
acanhamento,45275,6
acarretar,45257,4
temida,45263,5
vítima,45275,6
convém,45258,4
levar,45258,4
vingam,45263,5
modas,45263,5
ismos,45275,6
sobrevenha,45263,5
hipocondríaco,45263,5
jazigo,45257,4
neurose,45276,6
estrago,45253,4
divertida,45276,6
asilo,45276,6
impróprias,45276,6
imputadas,45276,6
fanatismo,45276,6
pagãos,45276,6
ardiloso,45254,4
ingresso,45253,4
salvo-conduto,45252,3
enxofre,45277,6
trevas,45254,4
pacífico,45277,6
emocionante,45252,4
apropriado,45278,6
autoconfiança,45753,10
impotente,45253,3
prontamente,45253,3
bocado,45253,4
descuidar,45253,4
à deriva,45253,4
trata-se de,45257,4
emboscar,45253,4
resfriados,45253,4
incômodos,45254,4
minuciosamente,45253,4
o superam,45278,6
bacana,45278,6
importuna,45254,4
fraqueza,45278,6
via de regra,45252,4
advertir,45259,5
graduações,45259,4
lisonjear,45259,4
desdém,45259,5
me impor,45258,4
gordo,45259,5
o que tem que ser será,45258,4
vil,45259,5
vergonhosa,45259,5
feiura,45253,2
despedir,45259,4
ao me despedir,45253,2
relação,45259,5
dedicatória,45259,5
ao cabo,45253,3
cá,45258,4
mais lato,45259,4
como se deu,45252,3
bala,45259,4
essência,45260,5
causou,45260,5
predizir,45259,4
exposta,45260,5
comprovadamente,45252,3
retrospectiva,45260,5
trincheiras,45260,5
embasada,45259,4
exercidos,45260,5
leiaute,45260,5
gravuras,45259,4
oportuno,45252,3
heterogêneos,45259,4
corriqueiros,45252,1
mesclam,45259,4
alcatrão,45260,5
projeto de sistemas,45259,4
descartar,45260,5
incubando,45260,5
piche,45259,4
afloravam,45253,3
farol,45252,3
desvencilhar,45255,3
habilidoso,45260,5
pata,45252,3
esmo,45255,3
depurado,45260,5
porta-lápis,45260,5
argila,45260,5
fliperama,45252,3
fascinto,45259,4
meio,45259,4
deslocado,45260,5
polir,45259,4
acalentados,45253,3
deleita,45259,4
estertor,45255,3
falaciosamente,45259,4
feitiçaria,45259,4
fadas,45259,4
sutileza,45259,4
remessa,45255,3
desembasada,45252,3
calejar,45252,3
tenebrosa,45260,5
ingênua,45252,3
averiguar,45253,3
escriturário,45259,4
matança,45259,4
esfaqueando,45252,3
prove,45259,4
tempo integral,45259,4
requisitos,45260,5
adequação,45252,3
á medida que,45252,3
meandros,45253,3
traiçoeira,45254,3
desejado,45260,5
uno animo,45259,4
contornado,45252,1
todavia,45259,4
aridez,45252,3
doutrina,45252,3
zênite,45261,5
modismos,45252,3
transepto,45252,3
normando,45252,3
imponente,45255,3
abnegados,45253,3
advir,45253,3
anômala,45252,3
melhorias,45261,5
plebeus,45252,3
facilidade,45261,5
instalação,45261,5
razão,45261,5
equívoco,45252,2
idiomática,45261,5
refiro-me,45252,2
dar corda,45252,2
relógio de pulso,45262,5
pulso,45262,5
multiplexado,45262,5
burros (adj.),45262,5
sequestrado,45254,3
inédito,45253,2
durar,45262,5
aforismo,45262,5
libertadora,45253,3
cantata,45254,3
consertando,45254,3
focar,45263,5
recordar,45254,3
colocações,45263,5
sereia,45263,5
comprimir,45254,3
empacotamento,45263,5
um amontoado,45254,3
simpática,45255,3
geradora,45263,5
requintes,45255,3
embasar,45263,5
particulare,45254,3
superprojetar,45255,3
enfeites,45255,3
mostruário,45254,3
contidos,45263,5
engenhoso,45263,5
esbanjador,45253,2
projetistas,45264,5
esticada,45264,5
embelezamento,45255,3
fazer a carga,45255,3
núcleo de memória,45255,3
patinador,45253,2
premissa,45265,5
obtenção,45252,2
de lote,45265,5
vivacidade,45265,5
prosa,45265,5
carajo,45252,2
tubulações,45252,2
vazar,45252,2
lacra,45252,1
adágio,45252,2
cronômetros,45252,2
efetivação,45252,2
passagem,45252,2
preside,45252,2
propiciar,45265,5
fecundidade,45252,2
nivelar,45252,2
rascunhada,45252,2
congelamento,45265,5
outono,45265,5
cacife,45252,1
no confronto,45252,2
quão,45265,5
pronunciamentos,45253,2
que independe,45252,2
impiedosa,45253,2
tijolos,45253,2
betume,45252,2
argamassa,45252,2
disperso,45253,2
ainda que,45252,2
ingenuamente,45252,2
plenitude,45252,2
alvenaria,45252,1
no decorrer,45253,2
gradativamente,45252,2
trincheira,45252,2
pesada,45266,5
já que é,45266,5
já que é assim,45266,5
diário de bordo,45266,5
além do mais,45252,1
restringir,45266,5
estrutura em árvore,45266,5
desordenadamente,45266,5
ou seja,45252,1
em um fichário,45252,1
destinatário,45252,1
transcorrido,45252,1
matricial,45252,1
maldita,45252,1
abater,45252,1
escrivão,45252,1
manda-chuva,45252,1
espectro,45252,1
camponês,45252,1